record timestamp,client timestamp,button,state,x,y
544.1730048656464,544.1730048656464,NoButton,Move,262,606
544.7361738681793,544.7361738681793,NoButton,Move,224,683
545.2140610218048,545.2140610218048,NoButton,Move,547,295
546.1411647796632,546.1411647796632,NoButton,Move,716,48
546.7810187339784,546.7810187339784,NoButton,Move,548,15
547.3334507942201,547.3334507942201,NoButton,Move,168,27
547.915340423584,547.915340423584,NoButton,Move,214,22
548.8154125213623,548.8154125213623,NoButton,Move,328,0
549.539932012558,549.539932012558,Left,Released,293,339
551.2017958164215,551.2017958164215,NoButton,Move,673,335
551.6289811134338,551.6289811134338,NoButton,Move,563,342
552.3975329399109,552.3975329399109,NoButton,Move,526,260
553.4114289283751,553.4114289283751,NoButton,Move,440,16
554.4264245033263,554.4264245033263,NoButton,Move,308,32
555.0937268733978,555.0937268733978,NoButton,Drag,616,0
555.5810406208038,555.5810406208038,NoButton,Move,348,627
557.6986613273622,557.6986613273622,NoButton,Move,329,540
558.496009349823,558.496009349823,NoButton,Move,254,639
558.9872963428496,558.9872963428496,NoButton,Move,169,641
564.2097716331483,564.2097716331483,NoButton,Move,210,801
564.6762220859528,564.6762220859528,NoButton,Move,858,683
565.4917802810669,565.4917802810669,NoButton,Move,919,691
566.1273045539856,566.1273045539856,NoButton,Move,788,793
568.5121653079988,568.5121653079988,NoButton,Move,787,929
572.1413443088531,572.1413443088531,NoButton,Move,580,757
572.8107378482819,572.8107378482819,NoButton,Move,156,642
574.5073022842407,574.5073022842407,NoButton,Move,284,771
579.1864776611327,579.1864776611327,NoButton,Move,450,553
579.7274696826935,579.7274696826935,NoButton,Move,427,657
580.2257680892943,580.2257680892943,NoButton,Move,149,623
580.8656523227693,580.8656523227693,Scroll,Down,0,0
581.3773326873778,581.3773326873778,NoButton,Move,244,780
582.2671296596528,582.2671296596528,NoButton,Move,144,412
582.7061507701874,582.7061507701874,NoButton,Move,249,318
584.1296832561492,584.1296832561492,NoButton,Move,231,346
585.7174274921417,585.7174274921417,NoButton,Move,191,403
587.705450296402,587.705450296402,NoButton,Move,162,426
590.3642516136171,590.3642516136171,NoButton,Move,132,432
590.8416907787322,590.8416907787322,NoButton,Move,60,486
591.2886545658113,591.2886545658113,NoButton,Move,0,492
592.2016315460205,592.2016315460205,NoButton,Move,183,106
592.7013323307037,592.7013323307037,NoButton,Move,286,92
594.2034931182861,594.2034931182861,NoButton,Move,280,145
594.9247887134553,594.9247887134553,NoButton,Move,205,214
595.7465879917145,595.7465879917145,NoButton,Move,158,254
596.5948607921599,596.5948607921599,NoButton,Move,109,280
597.169718503952,597.169718503952,NoButton,Move,260,437
597.7471079826355,597.7471079826355,NoButton,Move,251,405
598.2080490589143,598.2080490589143,NoButton,Move,303,293
598.7876765727998,598.7876765727998,NoButton,Move,345,258
599.683287858963,599.683287858963,NoButton,Move,343,293
600.321444272995,600.321444272995,NoButton,Move,414,335
600.7832701206207,600.7832701206207,NoButton,Move,370,391
601.3704142570497,601.3704142570497,NoButton,Move,326,438
601.9229929447174,601.9229929447174,NoButton,Move,313,449
602.4764873981477,602.4764873981477,NoButton,Move,664,664
603.0832211971282,603.0832211971282,NoButton,Move,602,700
603.5616414546968,603.5616414546968,NoButton,Move,476,712
604.0810537338258,604.0810537338258,NoButton,Move,423,693
604.5914804935455,604.5914804935455,Scroll,Up,0,0
605.2337207794191,605.2337207794191,NoButton,Move,5,552
606.0901515483856,606.0901515483856,NoButton,Move,34,546
606.6234014034271,606.6234014034271,NoButton,Move,685,1117
607.206921339035,607.206921339035,NoButton,Move,854,1136
608.0683879852295,608.0683879852295,NoButton,Move,741,1130
608.741028547287,608.741028547287,NoButton,Move,906,1139
609.4479541778563,609.4479541778563,NoButton,Move,1415,1128
610.0175514221191,610.0175514221191,NoButton,Move,1510,1129
610.5405063629149,610.5405063629149,NoButton,Move,725,1105
611.9820320606233,611.9820320606233,NoButton,Move,545,1145
612.5535976886748,612.5535976886748,NoButton,Move,922,1128
613.0946416854857,613.0946416854857,NoButton,Move,862,1213
613.6283056735992,613.6283056735992,NoButton,Move,785,1326
614.1460125446321,614.1460125446321,NoButton,Move,1533,1094
614.8046989440917,614.8046989440917,NoButton,Move,1403,1148
615.4418268203735,615.4418268203735,NoButton,Move,307,1390
616.1002523899077,616.1002523899077,NoButton,Move,423,1431
616.8387670516968,616.8387670516968,NoButton,Move,429,1467
617.8696541786194,617.8696541786194,NoButton,Move,440,1501
618.6019480228424,618.6019480228424,NoButton,Move,655,1500
619.7430150508882,619.7430150508882,Left,Released,718,1484
621.2392992973328,621.2392992973328,NoButton,Move,974,1449
621.7363297939299,621.7363297939299,NoButton,Move,948,1591
624.5304296016692,624.5304296016692,NoButton,Move,820,1402
625.4594807624818,625.4594807624818,NoButton,Move,814,1446
626.5724327564241,626.5724327564241,NoButton,Move,817,1455
627.1780893802643,627.1780893802643,NoButton,Move,811,1470
627.6975107192992,627.6975107192992,NoButton,Move,824,1455
628.3322503566743,628.3322503566743,NoButton,Move,832,1451
628.9311277866364,628.9311277866364,NoButton,Move,845,1417
629.9227814674377,629.9227814674377,NoButton,Move,850,1372
630.4464843273163,630.4464843273163,NoButton,Move,825,1500
631.0005812644957,631.0005812644957,NoButton,Move,794,1469
631.5020067691802,631.5020067691802,Scroll,Down,0,0
632.442036151886,632.442036151886,NoButton,Move,864,1487
632.9944472312927,632.9944472312927,NoButton,Move,938,1434
634.0098876953125,634.0098876953125,NoButton,Move,1016,1447
634.5942673683168,634.5942673683168,NoButton,Move,1097,1522
635.7703764438628,635.7703764438628,NoButton,Move,542,1845
647.4966921806334,647.4966921806334,NoButton,Move,306,1694
648.2851786613463,648.2851786613463,NoButton,Move,430,1230
648.8808062076569,648.8808062076569,NoButton,Move,602,1272
651.2548975944519,651.2548975944519,NoButton,Move,628,1310
652.8895833492279,652.8895833492279,NoButton,Move,661,1343
653.5432229042052,653.5432229042052,NoButton,Move,594,1449
654.6948068141937,654.6948068141937,NoButton,Move,505,1503
655.8579030036926,655.8579030036926,NoButton,Move,438,1589
656.4137971401216,656.4137971401216,NoButton,Move,841,1735
656.9122924804688,656.9122924804688,NoButton,Move,1053,1725
657.6753671169281,657.6753671169281,NoButton,Move,1182,1729
658.2597873210908,658.2597873210908,NoButton,Move,1174,1459
658.8219354152681,658.8219354152681,NoButton,Move,1213,1560
659.3573784828186,659.3573784828186,NoButton,Move,1293,1559
659.9258375167848,659.9258375167848,NoButton,Move,1347,1603
660.4419996738434,660.4419996738434,NoButton,Move,1252,1653
660.9857628345491,660.9857628345491,NoButton,Move,523,1744
661.4989907741548,661.4989907741548,NoButton,Move,454,1664
662.0123825073242,662.0123825073242,NoButton,Move,520,1706
662.5448300838469,662.5448300838469,NoButton,Move,514,1690
663.0763258934021,663.0763258934021,NoButton,Move,502,1545
663.5842835903168,663.5842835903168,NoButton,Move,407,1593
664.1272034645079,664.1272034645079,NoButton,Move,379,1430
664.628164768219,664.628164768219,NoButton,Move,448,1517
665.1316628456117,665.1316628456117,NoButton,Move,445,1524
666.0892271995543,666.0892271995543,NoButton,Move,672,1519
666.6014802455903,666.6014802455903,NoButton,Move,667,1461
669.9253258705138,669.9253258705138,NoButton,Move,661,1428
670.4889764785768,670.4889764785768,NoButton,Move,938,1657
671.9054391384125,671.9054391384125,NoButton,Move,945,1758
672.6880178451537,672.6880178451537,NoButton,Move,916,1810
673.235874414444,673.235874414444,NoButton,Move,829,1777
674.2775220870973,674.2775220870973,NoButton,Move,834,1772
675.2544577121735,675.2544577121735,NoButton,Move,896,1727
676.6071956157683,676.6071956157683,NoButton,Move,884,1763
677.5892615318297,677.5892615318297,NoButton,Move,872,1788
678.1934103965758,678.1934103965758,NoButton,Move,397,1847
678.7215316295624,678.7215316295624,NoButton,Move,443,1836
679.6222438812257,679.6222438812257,NoButton,Move,522,1749
682.3271729946136,682.3271729946136,NoButton,Move,669,1681
683.4490790367126,683.4490790367126,NoButton,Move,861,1455
683.9621050357819,683.9621050357819,NoButton,Move,950,1473
684.5754086971282,684.5754086971282,NoButton,Move,912,1377
688.8471548557281,688.8471548557281,NoButton,Move,945,1465
689.3480875492096,689.3480875492096,NoButton,Move,784,1555
692.4639127254486,692.4639127254486,NoButton,Move,786,1593
693.4135973453523,693.4135973453523,NoButton,Move,724,1622
693.948438167572,693.948438167572,NoButton,Move,632,1648
694.454763174057,694.454763174057,NoButton,Move,512,1667
694.996574640274,694.996574640274,NoButton,Move,432,1327
695.6669566631317,695.6669566631317,NoButton,Move,696,25
696.2769832611084,696.2769832611084,NoButton,Move,331,716
696.8096265792848,696.8096265792848,NoButton,Move,410,1401
697.338326215744,697.338326215744,NoButton,Move,931,1847
698.0093820095062,698.0093820095062,NoButton,Move,819,1824
698.721937417984,698.721937417984,NoButton,Move,702,1795
699.3137624263762,699.3137624263762,NoButton,Move,587,1847
699.8290762901306,699.8290762901306,NoButton,Move,492,1831
700.3457956314087,700.3457956314087,NoButton,Move,661,1755
700.8660221099854,700.8660221099854,NoButton,Move,740,1716
701.5640444755554,701.5640444755554,NoButton,Move,710,1758
702.9741969108583,702.9741969108583,Left,Pressed,719,1761
705.8739907741548,705.8739907741548,Left,Released,811,1722
707.1114385128021,707.1114385128021,NoButton,Move,744,1771
707.6451375484468,707.6451375484468,NoButton,Move,620,1796
708.187292098999,708.187292098999,NoButton,Move,683,1721
708.7994449138641,708.7994449138641,NoButton,Move,381,1540
709.4239945411682,709.4239945411682,NoButton,Move,131,735
709.9523823261261,709.9523823261261,NoButton,Move,145,1070
710.5859467983246,710.5859467983246,NoButton,Move,169,1079
711.127078294754,711.127078294754,NoButton,Move,1006,1659
711.6365458965303,711.6365458965303,NoButton,Move,932,1673
714.9275152683258,714.9275152683258,NoButton,Move,861,1708
715.4712569713593,715.4712569713593,NoButton,Move,633,1847
716.0604832172394,716.0604832172394,NoButton,Move,590,1847
716.6572244167328,716.6572244167328,NoButton,Move,1364,1330
717.2028648853302,717.2028648853302,NoButton,Move,1284,1365
717.7627356052399,717.7627356052399,NoButton,Move,1142,1260
718.3296449184418,718.3296449184418,NoButton,Move,1092,1306
718.9094154834747,718.9094154834747,NoButton,Move,1167,1429
719.4536008834839,719.4536008834839,NoButton,Move,936,1469
720.0068633556366,720.0068633556366,NoButton,Move,649,1615
720.5637791156769,720.5637791156769,NoButton,Move,650,1616
721.1229197978972,721.1229197978972,NoButton,Move,590,1522
721.6594524383545,721.6594524383545,NoButton,Move,454,1358
722.2350108623505,722.2350108623505,NoButton,Move,319,1361
722.7532649040222,722.7532649040222,NoButton,Move,344,1372
723.2820365428925,723.2820365428925,NoButton,Move,565,1078
723.8324489593506,723.8324489593506,NoButton,Move,928,904
724.3900465965271,724.3900465965271,NoButton,Move,1002,915
725.8415238857269,725.8415238857269,NoButton,Move,971,991
726.6771156787872,726.6771156787872,NoButton,Move,1147,1185
728.8339326381682,728.8339326381682,NoButton,Move,1236,1278
730.2775499820709,730.2775499820709,NoButton,Move,765,1431
732.8759398460388,732.8759398460388,NoButton,Move,607,1412
733.4465792179108,733.4465792179108,NoButton,Move,865,1524
734.5329914093018,734.5329914093018,NoButton,Move,1006,1618
735.5984160900116,735.5984160900116,NoButton,Move,915,1607
736.7590274810791,736.7590274810791,NoButton,Move,808,1614
737.4288499355316,737.4288499355316,NoButton,Move,966,1621
744.5141327381134,744.5141327381134,NoButton,Move,1059,1312
745.676643371582,745.676643371582,NoButton,Move,955,1246
746.5230438709259,746.5230438709259,NoButton,Move,813,1452
749.4570894241333,749.4570894241333,NoButton,Move,992,1310
750.1210958957672,750.1210958957672,NoButton,Move,864,1260
750.7759783267975,750.7759783267975,NoButton,Move,597,1219
751.4498491287231,751.4498491287231,NoButton,Move,491,1129
752.1938481330873,752.1938481330873,NoButton,Move,576,1152
752.9395642280579,752.9395642280579,NoButton,Move,1071,1161
753.7533826828003,753.7533826828003,NoButton,Move,642,1352
754.5624766349792,754.5624766349792,NoButton,Move,610,1456
755.2339553833008,755.2339553833008,NoButton,Move,635,1501
755.875556230545,755.875556230545,NoButton,Move,649,1553
756.5295944213867,756.5295944213867,NoButton,Move,637,1570
757.4816811084747,757.4816811084747,NoButton,Move,729,1769
758.1012535095215,758.1012535095215,NoButton,Move,1561,1760
758.811928987503,758.811928987503,NoButton,Move,1649,1821
759.4236106872559,759.4236106872559,NoButton,Move,1604,1762
760.0153658390045,760.0153658390045,NoButton,Move,1546,1759
762.9248595237732,762.9248595237732,NoButton,Move,1035,1603
763.6034250259399,763.6034250259399,NoButton,Move,1177,1230
764.3121113777161,764.3121113777161,NoButton,Move,1069,1137
765.1702039241791,765.1702039241791,NoButton,Move,829,1272
765.95427775383,765.95427775383,NoButton,Move,740,1548
766.6864140033722,766.6864140033722,NoButton,Move,525,1702
769.6393432617188,769.6393432617188,NoButton,Move,1030,1581
770.474228143692,770.474228143692,NoButton,Move,1410,1409
771.3826341629027,771.3826341629027,NoButton,Move,1478,1415
772.1564812660217,772.1564812660217,NoButton,Move,1444,1473
772.975338935852,772.975338935852,NoButton,Move,1505,1501
773.6591556072235,773.6591556072235,NoButton,Move,1527,1513
774.3348019123077,774.3348019123077,NoButton,Move,1560,1475
775.0800225734711,775.0800225734711,NoButton,Move,1063,1451
775.8025815486908,775.8025815486908,NoButton,Move,776,1423
776.5257279872894,776.5257279872894,NoButton,Move,665,1392
777.2239983081818,777.2239983081818,NoButton,Move,994,1142
777.9105000495911,777.9105000495911,NoButton,Move,1065,1134
778.5784931182861,778.5784931182861,NoButton,Move,1150,1125
779.16699385643,779.16699385643,NoButton,Move,890,1450
779.9099135398865,779.9099135398865,NoButton,Move,798,1490
781.2869701385498,781.2869701385498,NoButton,Move,1671,1652
782.2712459564209,782.2712459564209,NoButton,Move,1266,1629
783.5818665027617,783.5818665027617,NoButton,Move,1591,1631
784.3508009910582,784.3508009910582,NoButton,Move,1671,1592
787.5956499576569,787.5956499576569,Scroll,Up,0,0
796.6459240913391,796.6459240913391,Scroll,Down,0,0
820.9920046329497,820.9920046329497,Scroll,Down,0,0
840.8155658245088,840.8155658245088,Scroll,Down,0,0
849.3029315471649,849.3029315471649,Scroll,Up,0,0
863.5488123893738,863.5488123893738,NoButton,Move,1456,1408
864.2302477359773,864.2302477359773,NoButton,Move,880,1372
864.9126806259155,864.9126806259155,NoButton,Move,774,1420
866.8431208133698,866.8431208133698,NoButton,Move,852,1420
867.4959299564363,867.4959299564363,NoButton,Move,1392,1137
869.16836977005,869.16836977005,NoButton,Move,1159,1203
869.9481430053711,869.9481430053711,NoButton,Move,652,1422
870.8179335594177,870.8179335594177,NoButton,Move,615,1749
871.4919121265411,871.4919121265411,NoButton,Move,676,1730
872.1794276237488,872.1794276237488,NoButton,Move,612,1610
872.9451057910919,872.9451057910919,NoButton,Move,598,1537
873.8189325332643,873.8189325332643,NoButton,Move,431,1169
874.5292909145355,874.5292909145355,NoButton,Move,451,1272
875.291378736496,875.291378736496,NoButton,Move,608,1475
875.87255859375,875.87255859375,NoButton,Move,618,1531
876.87073969841,876.87073969841,NoButton,Move,643,1570
879.5442471504211,879.5442471504211,NoButton,Move,613,1549
880.3496255874634,880.3496255874634,NoButton,Move,607,1765
881.2311732769012,881.2311732769012,Scroll,Down,0,0
882.6507806777954,882.6507806777954,NoButton,Move,811,1665
885.2642843723297,885.2642843723297,NoButton,Move,825,1643
885.870082616806,885.870082616806,NoButton,Move,815,1577
886.4722890853882,886.4722890853882,Scroll,Down,0,0
887.5456788539886,887.5456788539886,NoButton,Move,814,1583
891.0388360023499,891.0388360023499,NoButton,Move,796,1564
892.5847682952881,892.5847682952881,NoButton,Move,860,1590
893.7940249443054,893.7940249443054,Scroll,Down,0,0
894.7567296028137,894.7567296028137,NoButton,Move,883,1584
895.4046354293823,895.4046354293823,Scroll,Up,0,0
896.0146284103394,896.0146284103394,NoButton,Move,902,1570
896.6269941329956,896.6269941329956,NoButton,Move,865,1535
897.2287459373474,897.2287459373474,NoButton,Move,851,1484
897.8271765708922,897.8271765708922,NoButton,Move,878,1421
898.9016089439392,898.9016089439392,NoButton,Move,850,1428
902.3525590896606,902.3525590896606,NoButton,Move,794,1490
904.4295074939728,904.4295074939728,NoButton,Move,961,1397
905.1131019592284,905.1131019592284,NoButton,Move,1305,1108
905.7883787155153,905.7883787155153,NoButton,Move,885,1181
906.605349779129,906.605349779129,NoButton,Move,487,1213
907.4079451560974,907.4079451560974,NoButton,Move,760,1276
912.457537651062,912.457537651062,NoButton,Move,691,1299
913.1427853107452,913.1427853107452,NoButton,Move,656,1389
913.9001886844636,913.9001886844636,NoButton,Move,621,1433
916.9283516407013,916.9283516407013,NoButton,Move,680,1409
921.2776954174042,921.2776954174042,NoButton,Move,656,1447
921.9205374717712,921.9205374717712,NoButton,Move,671,1295
923.0139276981354,923.0139276981354,NoButton,Move,570,1253
928.8117837905884,928.8117837905884,NoButton,Move,579,1335
929.4264996051787,929.4264996051787,NoButton,Move,730,1410
930.0465426445007,930.0465426445007,NoButton,Move,834,1401
931.2443256378174,931.2443256378174,NoButton,Move,729,1414
931.908145427704,931.908145427704,NoButton,Move,629,1411
932.5231475830078,932.5231475830078,NoButton,Move,536,1405
933.1262712478638,933.1262712478638,NoButton,Move,525,1412
934.0357940196992,934.0357940196992,NoButton,Move,561,1431
934.6631364822388,934.6631364822388,NoButton,Move,589,1466
936.9518187046052,936.9518187046052,NoButton,Move,598,1388
937.6107017993927,937.6107017993927,NoButton,Move,643,1288
938.2402527332306,938.2402527332306,NoButton,Move,665,1294
939.001229763031,939.001229763031,NoButton,Move,690,1292
940.3456122875214,940.3456122875214,NoButton,Move,692,1275
942.7272217273712,942.7272217273712,NoButton,Move,681,1303
943.454430103302,943.454430103302,NoButton,Move,642,1456
944.1066384315492,944.1066384315492,NoButton,Move,607,1537
944.9846482276917,944.9846482276917,NoButton,Move,567,1519
946.2520620822906,946.2520620822906,NoButton,Move,545,1526
947.0038857460022,947.0038857460022,NoButton,Move,512,1509
947.8887329101562,947.8887329101562,NoButton,Move,603,1634
949.4608588218688,949.4608588218688,NoButton,Move,583,1616
950.341180562973,950.341180562973,NoButton,Move,629,1569
951.1514897346497,951.1514897346497,Scroll,Up,0,0
951.8596255779266,951.8596255779266,Scroll,Down,0,0
952.5830595493317,952.5830595493317,NoButton,Move,651,1561
953.2599301338196,953.2599301338196,NoButton,Move,634,1594
953.9779844284058,953.9779844284058,NoButton,Move,719,1589
954.6337993144988,954.6337993144988,NoButton,Move,1021,1531
955.278778076172,955.278778076172,NoButton,Move,1345,1460
955.9538505077362,955.9538505077362,NoButton,Move,1584,1303
956.6001279354097,956.6001279354097,NoButton,Move,1589,1263
957.2218856811523,957.2218856811523,NoButton,Move,860,1569
958.2685334682463,958.2685334682463,NoButton,Move,814,1596
961.1525254249573,961.1525254249573,NoButton,Move,810,1608
964.0442914962767,964.0442914962767,Scroll,Down,0,0
965.6439521312714,965.6439521312714,NoButton,Move,797,1618
966.8973395824432,966.8973395824432,NoButton,Move,771,1583
967.8422865867616,967.8422865867616,NoButton,Move,755,1628
978.0189106464386,978.0189106464386,NoButton,Move,757,1611
979.7371480464936,979.7371480464936,NoButton,Move,761,1571
986.7447106838226,986.7447106838226,NoButton,Move,656,1435
988.5997483730316,988.5997483730316,NoButton,Move,578,1415
991.0438423156737,991.0438423156737,NoButton,Move,681,1498
999.2856447696686,999.2856447696686,NoButton,Move,680,1488
1005.8825085163116,1005.8825085163116,NoButton,Move,677,1488
1006.984297990799,1006.984297990799,NoButton,Move,681,1485
1007.661882162094,1007.661882162094,NoButton,Move,674,1546
1008.3945159912108,1008.3945159912108,NoButton,Move,654,1619
1009.135413646698,1009.135413646698,NoButton,Move,650,1637
1010.2182548046112,1010.2182548046112,NoButton,Move,660,1619
1010.94961977005,1010.94961977005,NoButton,Move,678,1618
1011.662565946579,1011.662565946579,NoButton,Move,682,1614
1012.5315926074983,1012.5315926074983,NoButton,Move,684,1613
1013.5868663787842,1013.5868663787842,NoButton,Move,690,1607
1015.1828210353852,1015.1828210353852,Scroll,Down,0,0
1015.9438576698303,1015.9438576698303,NoButton,Move,681,1569
1017.6623606681824,1017.6623606681824,NoButton,Move,690,1559
1019.8426995277404,1019.8426995277404,Scroll,Up,0,0
1020.5666508674623,1020.5666508674623,NoButton,Move,687,1565
1022.577231168747,1022.577231168747,NoButton,Move,683,1586
1024.2718040943146,1024.2718040943146,NoButton,Move,682,1577
1024.9777297973633,1024.9777297973633,NoButton,Move,683,1529
1025.638303756714,1025.638303756714,NoButton,Move,731,1493
1026.3465962409973,1026.3465962409973,NoButton,Move,352,1228
1027.438672542572,1027.438672542572,NoButton,Move,381,1208
1028.2894976139066,1028.2894976139066,NoButton,Move,455,1352
1029.029753923416,1029.029753923416,NoButton,Move,517,1425
1029.7507288455963,1029.7507288455963,NoButton,Move,552,1495
1030.4319348335266,1030.4319348335266,NoButton,Move,524,1528
1031.10653090477,1031.10653090477,NoButton,Move,527,1442
1031.877687215805,1031.877687215805,NoButton,Move,602,1377
1032.5438542366028,1032.5438542366028,NoButton,Move,580,1421
1033.2733216285706,1033.2733216285706,NoButton,Move,577,1422
1033.9989624023438,1033.9989624023438,NoButton,Move,581,1433
1035.3881268501282,1035.3881268501282,NoButton,Move,603,1396
1036.2017827033997,1036.2017827033997,NoButton,Move,646,1391
1037.0745024681094,1037.0745024681094,NoButton,Move,609,1365
1037.824764728546,1037.824764728546,Scroll,Down,0,0
1038.6008808612823,1038.6008808612823,NoButton,Move,636,1464
1039.3166840076449,1039.3166840076449,NoButton,Move,739,1482
1040.101083278656,1040.101083278656,NoButton,Move,742,1475
1041.0129706859586,1041.0129706859586,NoButton,Move,743,1437
1042.2103316783903,1042.2103316783903,NoButton,Move,857,1419
1042.9502398967745,1042.9502398967745,NoButton,Move,1402,1190
1043.6698498725889,1043.6698498725889,NoButton,Move,1214,1272
1044.4071860313416,1044.4071860313416,NoButton,Move,847,1665
1045.1015393733976,1045.1015393733976,NoButton,Move,835,1667
1045.7844200134275,1045.7844200134275,NoButton,Move,817,1674
1046.5077619552612,1046.5077619552612,NoButton,Move,786,1677
1050.7567677497864,1050.7567677497864,NoButton,Move,782,1685
1056.1231656074524,1056.1231656074524,NoButton,Move,787,1675
1057.6560299396517,1057.6560299396517,NoButton,Move,786,1680
1059.3340051174164,1059.3340051174164,NoButton,Move,833,1680
1060.0287256240842,1060.0287256240842,NoButton,Move,864,1480
1060.7055761814115,1060.7055761814115,NoButton,Move,823,1520
1061.4268023967745,1061.4268023967745,NoButton,Move,782,1576
1062.189902305603,1062.189902305603,NoButton,Move,805,1489
1062.9256377220154,1062.9256377220154,NoButton,Move,794,1528
1063.6653580665586,1063.6653580665586,NoButton,Move,786,1570
1064.423734664917,1064.423734664917,NoButton,Move,797,1574
1066.2346560955048,1066.2346560955048,NoButton,Move,793,1576
1068.5760202407837,1068.5760202407837,NoButton,Move,795,1572
1070.478012084961,1070.478012084961,NoButton,Move,784,1587
1071.2533550262453,1071.2533550262453,NoButton,Move,755,1605
1071.9412076473236,1071.9412076473236,NoButton,Move,742,1617
1072.8122828006744,1072.8122828006744,NoButton,Move,712,1663
1074.1984133720398,1074.1984133720398,NoButton,Move,704,1666
1077.9290080070496,1077.9290080070496,NoButton,Move,721,1588
1078.8075244426727,1078.8075244426727,Scroll,Down,0,0
1079.6028702259064,1079.6028702259064,NoButton,Move,655,1605
1080.9870624542236,1080.9870624542236,NoButton,Move,645,1611
1081.77294754982,1081.77294754982,Scroll,Up,0,0
1082.5811352729795,1082.5811352729795,NoButton,Move,624,1581
1083.3794193267822,1083.3794193267822,Scroll,Up,0,0
1084.2034566402438,1084.2034566402438,NoButton,Move,611,1546
1084.9566266536713,1084.9566266536713,Scroll,Up,0,0
1085.7166197299955,1085.7166197299955,NoButton,Move,643,1609
1086.4857318401337,1086.4857318401337,NoButton,Move,617,1616
1087.3338570594788,1087.3338570594788,NoButton,Move,627,1599
1088.1120896339417,1088.1120896339417,Scroll,Up,0,0
1088.8061089515686,1088.8061089515686,NoButton,Move,674,1580
1089.4971013069153,1089.4971013069153,NoButton,Move,712,1535
1090.1922760009766,1090.1922760009766,NoButton,Move,1013,1464
1090.9059722423551,1090.9059722423551,NoButton,Move,1460,1684
1091.6869010925293,1091.6869010925293,NoButton,Move,957,1627
1092.4281063079834,1092.4281063079834,NoButton,Move,927,1678
1093.4802858829496,1093.4802858829496,NoButton,Move,925,1655
1094.657258272171,1094.657258272171,NoButton,Drag,1055,1659
1095.7174732685091,1095.7174732685091,NoButton,Move,979,1667
1096.717946767807,1096.717946767807,NoButton,Move,924,1495
1097.6786439418793,1097.6786439418793,NoButton,Move,783,1122
1098.5396049022677,1098.5396049022677,NoButton,Move,632,1568
1099.5309891700742,1099.5309891700742,NoButton,Move,976,1648
1100.5067574977877,1100.5067574977877,NoButton,Move,1235,1505
1101.4169538021088,1101.4169538021088,NoButton,Move,1314,1443
1102.3577046394348,1102.3577046394348,NoButton,Move,1434,1443
1103.2686471939087,1103.2686471939087,NoButton,Move,1376,1464
1104.1413142681122,1104.1413142681122,NoButton,Move,1323,1502
1105.0864899158478,1105.0864899158478,NoButton,Move,1387,1453
1105.963898897171,1105.963898897171,NoButton,Move,1318,1487
1107.0706913471222,1107.0706913471222,NoButton,Move,974,1491
1108.0202307701109,1108.0202307701109,NoButton,Move,886,1495
1108.9228579998016,1108.9228579998016,NoButton,Move,536,1612
1109.8086740970614,1109.8086740970614,NoButton,Move,457,1676
1110.641196012497,1110.641196012497,NoButton,Move,481,1678
1111.427613735199,1111.427613735199,NoButton,Move,524,1705
1112.318386554718,1112.318386554718,NoButton,Move,1065,1590
1113.2394335269928,1113.2394335269928,NoButton,Move,1400,1485
1114.2197406291964,1114.2197406291964,NoButton,Move,1385,1462
1115.0591104030611,1115.0591104030611,NoButton,Move,1442,1425
1115.9682698249817,1115.9682698249817,NoButton,Move,1445,1461
1116.9513771533966,1116.9513771533966,NoButton,Move,1487,1410
1117.8695187568662,1117.8695187568662,NoButton,Move,1412,1439
1118.6884536743164,1118.6884536743164,NoButton,Move,1421,1361
1119.669004201889,1119.669004201889,NoButton,Move,1429,1418
1120.6741104125977,1120.6741104125977,NoButton,Move,1403,1450
1121.6068189144137,1121.6068189144137,NoButton,Move,1481,1440
1122.511936187744,1122.511936187744,NoButton,Move,1442,1482
1123.379842042923,1123.379842042923,NoButton,Move,1278,1450
1124.1762192249298,1124.1762192249298,NoButton,Move,1127,1433
1124.9499695301056,1124.9499695301056,NoButton,Move,1398,1452
1125.712193965912,1125.712193965912,NoButton,Move,1401,1463
1126.4863488674166,1126.4863488674166,NoButton,Move,1341,1455
1127.302547454834,1127.302547454834,NoButton,Move,1355,1453
1128.3123753070834,1128.3123753070834,NoButton,Move,1354,1470
1129.2657425403595,1129.2657425403595,NoButton,Move,1163,1573
1130.2223100662234,1130.2223100662234,Scroll,Down,0,0
1131.1670260429382,1131.1670260429382,NoButton,Move,1176,1537
1132.0073289871214,1132.0073289871214,NoButton,Move,1206,1469
1132.8226096630094,1132.8226096630094,NoButton,Move,1273,1506
1133.6310358047485,1133.6310358047485,NoButton,Move,1329,1482
1134.483510017395,1134.483510017395,NoButton,Move,1293,1475
1135.337453365326,1135.337453365326,NoButton,Move,1248,1365
1136.2506396770475,1136.2506396770475,NoButton,Move,1357,1482
1137.0721879005432,1137.0721879005432,NoButton,Move,740,1577
1137.8882472515104,1137.8882472515104,NoButton,Move,695,1565
1138.6758053302765,1138.6758053302765,NoButton,Move,527,1591
1139.5207259655,1139.5207259655,NoButton,Move,471,1598
1140.373958826065,1140.373958826065,NoButton,Move,515,1599
1141.170709848404,1141.170709848404,NoButton,Move,590,1569
1141.9430618286133,1141.9430618286133,NoButton,Move,667,1567
